15328239	MATCH	17	1	329
15328240	MATCH	17	2	329
15328241	MATCH	67	1	843
15328242	MATCH	26	2	561
15328243	MATCH	17	1	329
15328244	otherconfig	86	2	2288
15328245	MATCH	33	1	443
15328246	MATCH	29	1	387
15328247	MATCH	100	2	6995
15328248	MATCH	77	2	905
15328249	MATCH	17	1	329
15328250	MATCH	10	1	203
15328251	MATCH	100	2	4533
15328252	MATCH	80	1	4303
15328253	MATCH	35	2	424
15328254	MATCH	22	2	269
15328255	MATCH	13	1	227
15328256	MATCH	75	1	1099
15328257	MATCH	100	2	4925
15328258	MATCH	41	2	499
15328259	MATCH	34	1	428
15328260	MATCH	100	2	4541
15328261	MATCH	32	1	743
15328262	MATCH	100	2	4542
15328263	MATCH	28	1	474
15328264	MATCH	25	1	338
15328265	MATCH	25	1	352
15328266	MATCH	18	1	298
15328267	MATCH	20	2	521
15328268	MATCH	18	1	297
15328269	MATCH	12	1	277
15328270	MATCH	17	2	334
15328271	MATCH	14	1	229
15328272	MATCH	100	2	8680
15328273	MATCH	21	2	207
15328274	MATCH	16	2	313
15328275	MATCH	14	1	313
15328276	MATCH	21	1	316
15328277	MATCH	36	1	424
15328278	MATCH	14	1	146
15328279	MATCH	66	2	685
15328280	MATCH	40	1	742
15328281	MATCH	73	1	3824
15328282	MATCH	36	1	437
15328283	MATCH	66	2	685
15328284	MATCH	66	2	685
15328285	MATCH	21	2	181
15328286	MATCH	55	1	717
15328287	MATCH	100	1	911
15328288	MATCH	11	1	230
15328289	MATCH	20	1	324
15328290	MATCH	47	1	786
15328291	MATCH	36	1	437
15328292	MATCH	42	2	498
15328293	MATCH	16	1	318
15328294	MATCH	21	1	283
15328295	MATCH	66	2	685
15328296	MATCH	15	1	480
15328297	MATCH	38	1	681
15328298	MATCH	21	1	351
15328299	MATCH	16	1	279
15328300	MATCH	13	1	141
15328301	MATCH	18	1	328
15328302	MATCH	48	1	450
15328303	MATCH	19	1	278
15328304	MATCH	25	2	442
15328305	MATCH	12	1	277
15328306	MATCH	30	1	241
15328307	MATCH	19	1	276
15328308	MATCH	16	1	313
15328309	MATCH	25	1	375
15328310	MATCH	17	2	329
15328311	MATCH	16	1	313
